# 
x,y,rho,u,v,P,e_internal
0.158537,0.109756,1,-0.102296,-0.0204338,1.49043,2.5
0.182927,0.109756,1,-0.107684,-0.00756535,1.49108,2.5
0.207317,0.109756,1,-0.113543,0.00204472,1.49153,2.5
0.231707,0.109756,1,-0.120276,0.00895741,1.49188,2.5
0.256098,0.109756,1,-0.127908,0.0137308,1.49222,2.5
0.280488,0.109756,1,-0.136281,0.0168213,1.49262,2.5
0.304878,0.109756,1,-0.145135,0.0185669,1.49312,2.5
0.329268,0.109756,1,-0.154163,0.0192032,1.49376,2.5
0.353659,0.109756,1,-0.163044,0.018888,1.49459,2.5
0.378049,0.109756,1,-0.171465,0.0177262,1.49564,2.5
0.402439,0.109756,1,-0.179124,0.0157899,1.49694,2.5
0.426829,0.109756,1,-0.185734,0.0131353,1.49852,2.5
0.45122,0.109756,1,-0.191031,0.00981546,1.50038,2.5
0.47561,0.109756,1,-0.194776,0.00588961,1.50253,2.5
0.5,0.109756,1,-0.196756,0.0014309,1.50496,2.5
0.52439,0.109756,1,-0.19679,-0.00346839,1.50759,2.5
0.54878,0.109756,1,-0.194734,-0.00869321,1.51037,2.5
0.573171,0.109756,1,-0.19049,-0.0140857,1.5132,2.5
0.597561,0.109756,1,-0.18402,-0.0194526,1.51601,2.5
0.621951,0.109756,1,-0.17535,-0.0245708,1.5187,2.5
0.646341,0.109756,1,-0.16458,-0.0291966,1.52114,2.5
0.670732,0.109756,1,-0.15189,-0.0330771,1.52326,2.5
0.695122,0.109756,1,-0.137544,-0.0359661,1.52494,2.5
0.719512,0.109756,1,-0.121893,-0.0376436,1.52614,2.5
0.743902,0.109756,1,-0.10537,-0.0379388,1.52681,2.5
0.768293,0.109756,1,-0.0884804,-0.0367539,1.52697,2.5
0.792683,0.109756,1,-0.0717853,-0.0340884,1.52664,2.5
0.817073,0.109756,1,-0.0558705,-0.0300581,1.52592,2.5
0.841463,0.109756,1,-0.0413083,-0.0249059,1.5249,2.5
0.865854,0.109756,1,-0.0286079,-0.0190019,1.52372,2.5
0.890244,0.109756,1,-0.0181611,-0.0128321,1.52248,2.5
0.914634,0.109756,1,-0.0101901,-0.00698098,1.52132,2.5
0.939024,0.109756,1,-0.00470671,-0.00211701,1.52031,2.5
0.963415,0.109756,1,-0.00149264,0.00100934,1.51954,2.5
0.987805,0.109756,1,-0.000103067,0.00154189,1.51905,2.5
0.0121951,0.134146,1,-0.00684544,-0.0323285,1.50489,2.5
0.0365854,0.134146,1,-0.018195,-0.0673397,1.49839,2.5
0.0609756,0.134146,1,-0.039393,-0.0745153,1.49515,2.5
0.0853659,0.134146,1,-0.0608217,-0.0650913,1.49383,2.5
0.109756,0.134146,1,-0.0788152,-0.0486741,1.49337,2.5
0.134146,0.134146,1,-0.093224,-0.0310518,1.49321,2.5
0.158537,0.134146,1,-0.10516,-0.0150459,1.49309,2.5
0.182927,0.134146,1,-0.115826,-0.00170696,1.49297,2.5
0.207317,0.134146,1,-0.126089,0.00877778,1.49286,2.5
0.231707,0.134146,1,-0.136386,0.0165896,1.49279,2.5
0.256098,0.134146,1,-0.146931,0.0221044,1.49279,2.5
0.280488,0.134146,1,-0.157716,0.0256751,1.49288,2.5
0.304878,0.134146,1,-0.168593,0.0275943,1.49311,2.5
0.329268,0.134146,1,-0.179336,0.0280849,1.49349,2.5
0.353659,0.134146,1,-0.189677,0.0273092,1.49407,2.5
0.378049,0.134146,1,-0.199331,0.0253844,1.49488,2.5
0.402439,0.134146,1,-0.208011,0.0224,1.49595,2.5
0.426829,0.134146,1,-0.21544,0.0184329,1.49731,2.5
0.45122,0.134146,1,-0.221357,0.0135603,1.49898,2.5
0.47561,0.134146,1,-0.225524,0.00786943,1.50096,2.5
0.5,0.134146,1,-0.227729,0.00146528,1.50324,2.5
0.52439,0.134146,1,-0.227791,-0.00552507,1.50578,2.5
0.54878,0.134146,1,-0.225566,-0.0129369,1.50849,2.5
0.573171,0.134146,1,-0.220956,-0.0205558,1.51132,2.5
0.597561,0.134146,1,-0.213916,-0.0281226,1.51416,2.5
0.621951,0.134146,1,-0.204461,-0.035341,1.5169,2.5
0.646341,0.134146,1,-0.19268,-0.0418869,1.51945,2.5
0.670732,0.134146,1,-0.178739,-0.047423,1.52169,2.5
0.695122,0.134146,1,-0.162892,-0.0516171,1.52351,2.5
0.719512,0.134146,1,-0.145481,-0.0541667,1.52484,2.5
0.743902,0.134146,1,-0.126943,-0.054828,1.52563,2.5
0.768293,0.134146,1,-0.107803,-0.053449,1.52588,2.5
0.792683,0.134146,1,-0.0886559,-0.0500032,1.52562,2.5
0.817073,0.134146,1,-0.0701473,-0.0446203,1.52492,2.5
0.841463,0.134146,1,-0.0529301,-0.0376062,1.52388,2.5
0.865854,0.134146,1,-0.037613,-0.0294487,1.52263,2.5
0.890244,0.134146,1,-0.0246981,-0.0208031,1.52129,2.5
0.914634,0.134146,1,-0.0145178,-0.0124643,1.51999,2.5
0.939024,0.134146,1,-0.00718354,-0.00533108,1.51881,2.5
0.963415,0.134146,1,-0.00255923,-0.000380238,1.51784,2.5
0.987805,0.134146,1,-0.000267269,0.00133575,1.51712,2.5
0.0121951,0.158537,1,-0.00474371,-0.020979,1.51026,2.5
0.0365854,0.158537,1,-0.0130212,-0.0461417,1.50493,2.5
0.0609756,0.158537,1,-0.0309378,-0.0530866,1.50147,2.5
0.0853659,0.158537,1,-0.0518556,-0.0470978,1.49926,2.5
0.109756,0.158537,1,-0.0720665,-0.0342653,1.49774,2.5
0.134146,0.158537,1,-0.090316,-0.019116,1.49658,2.5
0.158537,0.158537,1,-0.106672,-0.0043793,1.49565,2.5
0.182927,0.158537,1,-0.121644,0.00855609,1.49488,2.5
0.207317,0.158537,1,-0.135708,0.0190744,1.4942,2.5
0.231707,0.158537,1,-0.149295,0.0271347,1.49364,2.5
0.256098,0.158537,1,-0.16263,0.032889,1.4932,2.5
0.280488,0.158537,1,-0.175769,0.0365525,1.4929,2.5
0.304878,0.158537,1,-0.188634,0.0383376,1.49276,2.5
0.329268,0.158537,1,-0.201063,0.0384259,1.4928,2.5
0.353659,0.158537,1,-0.212838,0.0369627,1.49305,2.5
0.378049,0.158537,1,-0.223709,0.0340643,1.49356,2.5
0.402439,0.158537,1,-0.233416,0.029829,1.49434,2.5
0.426829,0.158537,1,-0.241702,0.0243502,1.49545,2.5
0.45122,0.158537,1,-0.248316,0.0177271,1.49689,2.5
0.47561,0.158537,1,-0.253029,0.0100741,1.49867,2.5
0.5,0.158537,1,-0.255633,0.00152765,1.50081,2.5
0.52439,0.158537,1,-0.255951,-0.00774973,1.50324,2.5
0.54878,0.158537,1,-0.253837,-0.017547,1.50592,2.5
0.573171,0.158537,1,-0.249185,-0.0275964,1.50876,2.5
0.597561,0.158537,1,-0.241934,-0.0375772,1.51167,2.5
0.621951,0.158537,1,-0.232079,-0.047122,1.51454,2.5
0.646341,0.158537,1,-0.219682,-0.0558277,1.51726,2.5
0.670732,0.158537,1,-0.20488,-0.0632707,1.51969,2.5
0.695122,0.158537,1,-0.187897,-0.0690277,1.52172,2.5
0.719512,0.158537,1,-0.169055,-0.0727041,1.52327,2.5
0.743902,0.158537,1,-0.148777,-0.0739686,1.52425,2.5
0.768293,0.158537,1,-0.127591,-0.0725959,1.52466,2.5
0.792683,0.158537,1,-0.106122,-0.0685118,1.5245,2.5
0.817073,0.158537,1,-0.0850683,-0.0618375,1.52384,2.5
0.841463,0.158537,1,-0.0651687,-0.0529233,1.52278,2.5
0.865854,0.158537,1,-0.0471442,-0.0423636,1.52144,2.5
0.890244,0.158537,1,-0.0316294,-0.0309835,1.51997,2.5
0.914634,0.158537,1,-0.019095,-0.0197986,1.51848,2.5
