# x y x_over_c Cp side
0.135236 0.0477568 0.135236 -0.732868 U
0.903225 -0.0120926 0.903225 0.0663629 L
0.211093 0.0517966 0.211093 -0.854555 U
0.989936 -0.0313583 0.989936 0.147972 L
0.594054 0.0290152 0.594054 -1.05344 U
0.89532 -0.0108779 0.89532 0.0566529 L
0.31105 0.051003 0.31105 -0.970053 U
0.851821 -0.00434004 0.851821 0.00845568 L
0.0928724 -0.0485335 0.0928724 -0.252098 L
0.871599 -0.00727562 0.871599 0.0280701 L
0.997716 -0.0296843 0.997716 0.113602 L
0.625842 0.0254213 0.625842 -0.137275 U
0.982199 -0.0247294 0.982199 0.227953 L
0.60995 0.02724 0.60995 -1.05476 U
0.843907 -0.00318155 0.843907 0.000583606 L
0.665554 0.020719 0.665554 -0.097308 U
0.633787 0.0244975 0.633787 -0.100932 U
0.832035 -0.00145578 0.832035 -0.00978424 L
0.820161 0.000252948 0.820161 -0.0208356 U
0.725068 0.0132262 0.725068 -0.0812317 U
0.772634 0.00688703 0.772634 -0.0555103 U
0.788481 0.00470794 0.788481 -0.0446893 U
0.215091 0.0518783 0.215091 -0.837172 U
0.736964 0.0116737 0.736964 -0.077535 U
0.709203 0.0152695 0.709203 -0.0872835 U
0.756784 0.00903649 0.756784 -0.0659611 U
0.27907 0.0518384 0.27907 -0.92585 U
0.721102 0.0137395 0.721102 -0.0829845 U
0.0280017 -0.0286979 0.0280017 0.219165 L
0.271073 0.0519659 0.271073 -0.914789 U
0.231085 0.0520948 0.231085 -0.860472 U
0.100712 -0.0501146 0.100712 -0.277965 L
0.159987 -0.0592214 0.159987 -0.433061 L
0.231671 -0.0656498 0.231671 -0.53815 L
0.732999 0.0121937 0.732999 -0.0790397 U
0.498569 0.0386851 0.498569 -1.05507 U
0.613924 0.0267892 0.613924 -1.05464 U
0.335562 -0.069459 0.335562 -0.56383 L
0.615335 -0.0620755 0.615335 -0.235083 L
0.451522 -0.0687456 0.451522 -0.39511 L
0.874539 -0.042848 0.874539 0.00248356 L
0.855777 -0.00492177 0.855777 0.0112034 L
0.743027 -0.0537468 0.743027 -0.125443 L
0.611342 -0.0622981 0.611342 -0.239031 L
0.870557 -0.043213 0.870557 -0.00291354 L
0.39093 0.0470981 0.39093 -1.02198 U
0.739039 -0.0540414 0.739039 -0.129003 L
0.33956 -0.0695106 0.33956 -0.564718 L
0.447524 -0.0688371 0.447524 -0.400018 L
0.291064 0.0515833 0.291064 -0.943998 U
0.061802 -0.0409428 0.061802 -0.115543 L
0.735051 -0.0543336 0.735051 -0.132266 L
0.22768 -0.06539 0.22768 -0.52363 L
0.603356 -0.0627353 0.603356 -0.246097 L
0.207095 0.0517031 0.207095 -0.856731 U
0.75499 -0.0528486 0.75499 -0.115063 L
0.731063 -0.0546231 0.731063 -0.135461 L
0.599363 -0.0629497 0.599363 -0.249922 L
0.95414 -0.0350928 0.95414 0.120538 L
0.751003 -0.0531503 0.751003 -0.119189 L
0.918331 -0.0386973 0.918331 0.0593646 L
0.439528 -0.0690069 0.439528 -0.408673 L
0.59537 -0.0631612 0.59537 -0.253522 L
0.156017 -0.0587405 0.156017 -0.428336 L
0.762965 -0.0522387 0.762965 -0.108361 L
0.67521 -0.0584626 0.67521 -0.185426 L
0.723085 -0.0551945 0.723085 -0.14111 L
0.475507 -0.068114 0.475507 -0.364963 L
0.247639 -0.0665939 0.247639 -0.541509 L
0.914351 -0.0390866 0.914351 0.0532161 L
0.950163 -0.0355027 0.950163 0.11285 L
0.575401 -0.0641713 0.575401 -0.268827 L
0.543443 -0.0656481 0.543443 -0.300898 L
0.47151 -0.0682284 0.47151 -0.370777 L
0.487498 -0.0677508 0.487498 -0.352207 L
0.591376 -0.0633696 0.591376 -0.257563 L
0.758978 -0.0525447 0.758978 -0.11159 L
0.551433 -0.0652942 0.551433 -0.292158 L
0.727074 -0.05491 0.727074 -0.138327 L
0.563418 -0.0647435 0.563418 -0.280371 L
0.587383 -0.0635749 0.587383 -0.261243 L
0.43553 -0.069085 0.43553 -0.414344 L
0.579395 -0.0639758 0.579395 -0.266919 L
0.495492 -0.0674935 0.495492 -0.344704 L
0.535453 -0.0659903 0.535453 -0.30769 L
0.942727 -0.0183146 0.942727 0.13047 L
0.255078 0.0521227 0.255078 -0.889486 U
0.486621 0.0397604 0.486621 -1.05297 U
0.571406 -0.0643642 0.571406 -0.272284 L
0.479504 -0.0679961 0.479504 -0.36071 L
0.171907 -0.0605761 0.171907 -0.456463 L
0.770939 -0.0516207 0.770939 -0.10058 L
0.507482 -0.0670825 0.507482 -0.337193 L
0.567412 -0.064555 0.567412 -0.276338 L
0.431532 -0.0691582 0.431532 -0.417961 L
0.527462 -0.0663199 0.527462 -0.317046 L
0.539448 -0.0658207 0.539448 -0.304537 L
0.515474 -0.0667886 0.515474 -0.330252 L
0.559423 -0.0649296 0.559423 -0.283881 L
0.483501 -0.0678751 0.483501 -0.356113 L
0.510515 0.0375804 0.510515 -1.05875 U
0.547439 -0.0654726 0.547439 -0.296741 L
0.555428 -0.0651132 0.555428 -0.28767 L
0.139219 0.0481097 0.139219 -0.737639 U
0.890466 -0.0413658 0.890466 0.0233967 L
0.719096 -0.0554773 0.719096 -0.144698 L
0.766952 -0.0519307 0.766952 -0.104621 L
0.255625 -0.0670123 0.255625 -0.554419 L
0.583389 -0.063777 0.583389 -0.264137 L
0.491495 -0.0676236 0.491495 -0.348095 L
0.531457 -0.0661567 0.531457 -0.311767 L
0.0967896 -0.0493374 0.0967896 -0.264983 L
0.499489 -0.0673604 0.499489 -0.342654 L
0.886485 -0.0417394 0.886485 0.0179225 L
0.715107 -0.0557585 0.715107 -0.148281 L
0.778912 -0.0509952 0.778912 -0.0924986 L
0.523466 -0.0664796 0.523466 -0.322007 L
0.503485 -0.0672235 0.503485 -0.340393 L
0.605977 0.0276881 0.605977 -1.05424 U
0.511478 -0.0669375 0.511478 -0.333902 L
0.263614 -0.067397 0.263614 -0.557058 L
0.774926 -0.0513088 0.774926 -0.096201 L
0.427533 -0.0692265 0.427533 -0.419885 L
0.243646 -0.0663716 0.243646 -0.524261 L
0.287588 -0.068353 0.287588 -0.578678 L
0.267609 -0.0675772 0.267609 -0.560448 L
0.279596 -0.068068 0.279596 -0.574573 L
0.355555 -0.0696564 0.355555 -0.471494 L
0.711118 -0.0560379 0.711118 -0.151628 L
0.938227 -0.0367137 0.938227 0.0932746 L
0.647272 -0.060211 0.647272 -0.206022 L
0.882503 -0.0421111 0.882503 0.0126336 L
0.645701 0.0230959 0.645701 -0.0968785 U
0.90241 -0.0402358 0.90241 0.0387647 L
0.942206 -0.0363119 0.942206 0.100194 L
0.707129 -0.0563156 0.707129 -0.155347 L
0.639288 -0.0606898 0.639288 -0.212596 L
0.371551 -0.0697019 0.371551 -0.476493 L
0.64328 -0.0604514 0.64328 -0.209447 L
0.6792 -0.0582022 0.6792 -0.182107 L
0.530417 0.0356619 0.530417 -1.06382 U
0.415538 -0.0694012 0.415538 -0.424647 L
0.627312 -0.0613928 0.627312 -0.223701 L
0.768672 0.00742738 0.768672 -0.0586097 U
0.671219 -0.0587204 0.671219 -0.188529 L
0.635296 -0.0609262 0.635296 -0.216173 L
0.663237 -0.0592282 0.663237 -0.194629 L
0.898429 -0.0406138 0.898429 0.0332426 L
0.112508 -0.0522997 0.112508 -0.321384 L
0.703139 -0.0565914 0.703139 -0.159167 L
0.251632 -0.0668074 0.251632 -0.54355 L
0.631304 -0.0611606 0.631304 -0.220262 L
0.423535 -0.0692897 0.423535 -0.421138 L
0.651263 -0.0599689 0.651263 -0.203043 L
0.379549 -0.0696907 0.379549 -0.475037 L
0.422848 0.0449349 0.422848 -1.03227 U
0.62332 -0.0616227 0.62332 -0.22741 L
0.894447 -0.0409906 0.894447 0.0283693 L
0.590079 0.0294514 0.590079 -1.05309 U
0.802829 -0.0490763 0.802829 -0.0721097 L
0.667228 -0.0589756 0.667228 -0.191819 L
0.467512 -0.0683394 0.467512 -0.374574 L
0.69915 -0.0568652 0.69915 -0.163138 L
0.866575 -0.0435755 0.866575 -0.00726873 L
0.619327 -0.0618503 0.619327 -0.231028 L
0.8108 -0.048418 0.8108 -0.064188 L
0.934248 -0.0371143 0.934248 0.085657 L
0.518477 0.0368241 0.518477 -1.062 U
0.25962 -0.0672088 0.25962 -0.554863 L
0.659246 -0.0594779 0.659246 -0.197339 L
0.419536 -0.0693477 0.419536 -0.420515 L
0.411539 -0.0694508 0.411539 -0.427711 L
0.655255 -0.0597247 0.655255 -0.199908 L
0.283592 -0.0682146 0.283592 -0.573826 L
0.167932 -0.0601387 0.167932 -0.444919 L
0.367552 -0.0696993 0.367552 -0.470171 L
0.271604 -0.0677493 0.271604 -0.568428 L
0.387547 -0.0696588 0.387547 -0.467766 L
0.69516 -0.057137 0.69516 -0.166906 L
0.327565 -0.0693387 0.327565 -0.566497 L
0.798843 -0.0494016 0.798843 -0.0758978 L
0.223691 -0.0651203 0.223691 -0.525141 L
0.295582 -0.0686063 0.295582 -0.582852 L
0.2756 -0.067913 0.2756 -0.569628 L
0.790871 -0.0500445 0.790871 -0.0820084 L
0.930269 -0.0375134 0.930269 0.0786543 L
0.586103 0.0298845 0.586103 -1.05376 U
0.850642 -0.0449983 0.850642 -0.0230231 L
0.311572 -0.0690255 0.311572 -0.560174 L
0.92629 -0.0379104 0.92629 0.07136 L
0.806814 -0.0487484 0.806814 -0.0679341 L
0.862592 -0.0439354 0.862592 -0.0119551 L
0.629815 0.0249605 0.629815 -0.112274 U
0.235084 0.052123 0.235084 -0.86003 U
0.319568 -0.0691946 0.319568 -0.558643 L
0.303577 -0.0688299 0.303577 -0.570106 L
0.463515 -0.0684467 0.463515 -0.379325 L
0.786885 -0.0503629 0.786885 -0.0858791 L
0.69117 -0.0574067 0.69117 -0.17054 L
0.858609 -0.0442925 0.858609 -0.0160014 L
0.846659 -0.0453482 0.846659 -0.0272753 L
0.37555 -0.069699 0.37555 -0.47645 L
0.782899 -0.0506799 0.782899 -0.0891415 L
0.47467 0.0408076 0.47467 -1.04928 U
0.62187 0.0258797 0.62187 -0.523724 U
0.407541 -0.0694963 0.407541 -0.439029 L
0.717136 0.0142512 0.717136 -0.0841499 U
0.922311 -0.0383052 0.922311 0.0653821 L
0.842675 -0.0456966 0.842675 -0.0315528 L
0.68718 -0.0576742 0.68718 -0.174361 L
0.191802 -0.0625647 0.191802 -0.502391 L
0.211726 -0.0642477 0.211726 -0.525411 L
0.395544 -0.0696073 0.395544 -0.455208 L
0.542355 0.0344694 0.542355 -1.06321 U
0.854626 -0.0446467 0.854626 -0.0194772 L
0.879507 -0.00846801 0.879507 0.0375377 L
0.403542 -0.0695376 0.403542 -0.445841 L
0.383548 -0.0696773 0.383548 -0.47104 L
0.331563 -0.0694017 0.331563 -0.567427 L
0.826739 -0.0470733 0.826739 -0.0480566 L
0.744893 0.010626 0.744893 -0.0732232 U
0.81877 -0.0477501 0.81877 -0.0567646 L
0.203753 -0.0636097 0.203753 -0.524136 L
0.382948 0.0475931 0.382948 -1.01932 U
0.830723 -0.0467319 0.830723 -0.0435117 L
0.68319 -0.0579394 0.68319 -0.178491 L
0.323567 -0.0692697 0.323567 -0.560535 L
0.578151 0.0307407 0.578151 -1.0553 U
0.410881 0.0457779 0.410881 -1.02989 U
0.446773 0.0431228 0.446773 -1.04309 U
0.319043 0.0507218 0.319043 -0.978896 U
0.822754 -0.0474128 0.822754 -0.0526155 L
0.546333 0.0340657 0.546333 -1.06241 U
0.0836833 0.0411667 0.0836833 -0.593771 U
0.31557 -0.0691132 0.31557 -0.5587 L
0.307574 -0.0689311 0.307574 -0.560709 L
0.814785 -0.0480852 0.814785 -0.0605258 L
0.466701 0.0414885 0.466701 -1.04889 U
0.574175 0.0311646 0.574175 -1.05635 U
0.291585 -0.0684835 0.291585 -0.579771 L
0.175883 -0.0609998 0.175883 -0.460158 L
0.299579 -0.0687217 0.299579 -0.575785 L
0.617897 0.0263357 0.617897 -1.05487 U
0.391545 -0.0696354 0.391545 -0.463854 L
0.558267 0.0328377 0.558267 -1.05979 U
0.462716 0.0418234 0.462716 -1.04861 U
0.0889611 -0.047701 0.0889611 -0.232892 L
0.402902 0.0463194 0.402902 -1.02593 U
0.729034 0.0127111 0.729034 -0.0802669 U
0.219701 -0.0648402 0.219701 -0.514167 L
0.370972 0.0482965 0.370972 -1.01603 U
0.673493 0.0197499 0.673493 -0.0968292 U
0.796403 0.00360863 0.796403 -0.0395178 U
0.962095 -0.0342628 0.962095 0.137221 L
0.215713 -0.0645494 0.215713 -0.504902 L
0.83995 -0.00260457 0.83995 -0.0030026 L
0.958118 -0.0346793 0.958118 0.12883 L
0.434813 0.0440511 0.434813 -1.03716 U
0.207739 -0.0639345 0.207739 -0.524131 L
0.187821 -0.0621924 0.187821 -0.46824 L
0.970049 -0.033423 0.970049 0.157721 L
0.91508 -0.0139314 0.91508 0.0823109 L
0.966072 -0.0338437 0.966072 0.147064 L
0.661584 0.0211995 0.661584 -0.0967924 U
0.199769 -0.0632732 0.199769 -0.513282 L
0.195785 -0.0629249 0.195785 -0.502535 L
0.657614 0.0216771 0.657614 -0.0979074 U
0.108572 -0.0515947 0.108572 -0.309771 L
0.685399 0.0182769 0.685399 -0.0948424 U
0.132243 -0.0555085 0.132243 -0.376891 L
0.442787 0.0434369 0.442787 -1.04106 U
0.362986 0.0487371 0.362986 -1.01171 U
0.974025 -0.0330021 0.974025 0.170594 L
0.978003 -0.0325906 0.978003 0.183374 L
0.0579636 -0.0398215 0.0579636 -0.0811444 L
0.00180724 -0.00571515 0.00180724 1.1209 L
0.343016 0.0497292 0.343016 -1.00003 U
0.358993 0.0489484 0.358993 -1.00993 U
0.693335 0.0172829 0.693335 -0.0923808 U
0.299059 0.0513733 0.299059 -0.955376 U
0.140158 -0.056656 0.140158 -0.400263 L
0.0141043 -0.0208229 0.0141043 0.532168 L
0.0733874 -0.0440549 0.0733874 -0.172597 L
0.808283 0.00194192 0.808283 -0.0317708 U
0.219089 0.0519486 0.219089 -0.846439 U
0.152049 -0.0582441 0.152049 -0.426966 L
0.776596 0.00634482 0.776596 -0.0532032 U
0.331031 0.0502522 0.331031 -0.991333 U
0.25108 0.0521408 0.25108 -0.88121 U
0.705237 0.0157758 0.705237 -0.0886478 U
0.0811588 -0.0459439 0.0811588 -0.204694 L
0.75282 0.00956861 0.75282 -0.0682276 U
0.899273 -0.0114846 0.899273 0.0617491 L
0.116448 -0.0529827 0.116448 -0.331598 L
0.847864 -0.00376008 0.847864 0.00455746 L
0.187111 0.0510572 0.187111 -0.822008 U
0.816202 0.000818261 0.816202 -0.0254246 U
0.78452 0.00525519 0.78452 -0.0474283 U
0.335026 0.0500836 0.335026 -0.995087 U
0.14719 0.0487602 0.14719 -0.742379 U
0.0541393 -0.0386529 0.0541393 -0.0622062 L
0.0915743 0.042469 0.0915743 -0.648124 U
0.12829 -0.0549067 0.12829 -0.362606 L
0.966411 -0.0221608 0.966411 0.182545 L
0.307053 0.0511335 0.307053 -0.964433 U
0.263076 0.0520608 0.263076 -0.902353 U
0.0850564 -0.0468382 0.0850564 -0.221077 L
0.136199 -0.0560914 0.136199 -0.384848 L
0.148083 -0.0577317 0.148083 -0.418482 L
0.267075 0.0520174 0.267075 -0.90872 U
0.247081 0.0521501 0.247081 -0.873575 U
0.144119 -0.0572026 0.144119 -0.40849 L
0.828077 -0.000884169 0.828077 -0.0135945 L
0.867644 -0.0066831 0.867644 0.0241054 L
0.239083 0.0521414 0.239083 -0.867534 U
0.981982 -0.0321937 0.981982 0.185191 L
0.275072 0.0519064 0.275072 -0.918178 U
0.907177 -0.0127025 0.907177 0.0714724 L
0.123297 0.0465822 0.123297 -0.717315 U
0.175126 0.0505189 0.175126 -0.807984 U
0.891367 -0.0102727 0.891367 0.0523409 L
0.0244136 -0.0269339 0.0244136 0.281955 L
0.0390328 -0.0334047 0.0390328 0.0760201 L
0.195104 0.051352 0.195104 -0.830081 U
0.227086 0.0520565 0.227086 -0.855948 U
0.926931 -0.015797 0.926931 0.101812 L
0.0695151 -0.0430568 0.0695151 -0.148904 L
0.0994844 0.0436492 0.0994844 -0.669529 U
0.127274 0.0469936 0.127274 -0.718086 U
0.171133 0.0503124 0.171133 -0.795284 U
0.0772689 -0.0450166 0.0772689 -0.183252 L
0.93088 -0.0164238 0.93088 0.108141 L
0.985961 -0.0317962 0.985961 0.174902 L
0.155167 0.0493408 0.155167 -0.748941 U
0.748857 0.0100985 0.748857 -0.0705402 U
0.0465425 -0.0361539 0.0465425 -0.000540789 L
0.111378 0.0452204 0.111378 -0.713452 U
0.986148 -0.0253566 0.986148 0.225972 L
0.954571 -0.0202228 0.954571 0.152856 L
0.993887 -0.0307613 0.993887 0.105122 L
0.0485582 0.0333979 0.0485582 -0.410291 U
0.071892 0.0389587 0.071892 -0.521882 U
0.0503315 -0.0374322 0.0503315 -0.0271482 L
0.978249 -0.0241027 0.978249 0.220803 L
0.0208887 -0.0250475 0.0208887 0.349302 L
0.056287 0.0354527 0.056287 -0.463704 U
0.0353194 -0.0319218 0.0353194 0.124968 L
0.0640694 0.0372949 0.0640694 -0.524481 U
0.0876262 0.0418338 0.0876262 -0.612918 U
0.0427752 -0.0348133 0.0427752 0.0486885 L
0.00595854 0.012526 0.00595854 0.546836 U
0.0187481 0.0219695 0.0187481 -0.0270308 U
0.0409019 0.0310882 0.0409019 -0.354825 U
0.0371088 0.0298227 0.0371088 -0.326218 U
0.0174443 -0.0230184 0.0174443 0.450772 L
0.000626934 -0.00189706 0.000626934 1.10267 L
0.0119527 0.0177682 0.0119527 0.214645 U
0.033345 0.0284729 0.033345 -0.257785 U
0.00879823 0.0153185 0.00879823 0.343734 U
0.0259324 0.0254749 0.0259324 -0.170787 U
0.0109036 -0.0184306 0.0109036 0.663519 L
0.0296167 0.0270281 0.0296167 -0.210307 U
0.997761 -0.0281457 0.997761 0.216759 L
0.00522313 -0.01285 0.00522313 0.947472 L
0.00317879 -0.0094563 0.00317879 1.02989 L
0.0223042 0.0237957 0.0223042 -0.0873985 U
0.00372109 0.00925634 0.00372109 0.900133 U
