# x y x_over_c Cp side
0.662186 -0.0402191 0.662186 -0.87821 L
0.870947 -0.0180363 0.870947 0.0922039 L
0.473788 -0.0545125 0.473788 -0.825013 L
0.763661 -0.0301678 0.763661 -0.00316583 L
0.566552 -0.0482814 0.566552 -0.862233 L
0.760678 -0.0304838 0.760678 -0.059086 L
0.659199 -0.040492 0.659199 -0.876678 L
0.86797 -0.0183945 0.86797 0.0897242 L
0.470793 -0.0546832 0.470793 -0.823003 L
0.374913 -0.0588658 0.374913 -0.775304 L
0.563561 -0.0485086 0.563561 -0.860966 L
0.545616 0.0498418 0.545616 -0.858701 U
0.653225 -0.041033 0.653225 -0.876175 L
0.560571 -0.0487344 0.560571 -0.86126 L
0.293946 -0.0600097 0.293946 -0.732033 L
0.578513 -0.0473597 0.578513 -0.862988 L
0.575523 -0.047592 0.575523 -0.86353 L
0.48277 -0.0539889 0.48277 -0.829886 L
0.425864 0.0569697 0.425864 -0.804347 U
0.587483 -0.0466524 0.587483 -0.86656 L
0.650238 -0.0413015 0.650238 -0.875403 L
0.647251 -0.0415691 0.647251 -0.876901 L
0.221987 -0.0584702 0.221987 -0.655744 L
0.554589 -0.0491819 0.554589 -0.860332 L
0.55758 -0.0489589 0.55758 -0.859998 L
0.569542 -0.0480528 0.569542 -0.862246 L
0.111503 -0.0486533 0.111503 -0.407651 L
0.572533 -0.047823 0.572533 -0.862523 L
0.311942 0.0599799 0.311942 -0.710264 U
0.581503 -0.0471259 0.581503 -0.864688 L
0.548607 -0.0496234 0.548607 -0.858774 L
0.159146 -0.054336 0.159146 -0.540471 L
0.488758 -0.0536307 0.488758 -0.832705 L
0.593462 -0.0461716 0.593462 -0.868898 L
0.641276 -0.0421011 0.641276 -0.877329 L
0.644263 -0.0418356 0.644263 -0.876201 L
0.479776 -0.0541653 0.479776 -0.828062 L
0.542624 -0.0500585 0.542624 -0.85705 L
0.551598 -0.0494034 0.551598 -0.859033 L
0.757696 -0.0307987 0.757696 -0.591762 L
0.584493 -0.0468901 0.584493 -0.864785 L
0.635301 -0.0426287 0.635301 -0.877242 L
0.599441 -0.0456838 0.599441 -0.87091 L
0.638289 -0.0423655 0.638289 -0.876409 L
0.945341 -0.00867892 0.945341 0.18067 L
0.545616 -0.0498418 0.545616 -0.857338 L
0.629325 -0.0431516 0.629325 -0.877091 L
0.605419 -0.0451894 0.605419 -0.87262 L
0.305943 -0.0600058 0.305943 -0.747994 L
0.236972 0.0590297 0.236972 -0.645917 U
0.485764 -0.0538106 0.485764 -0.830903 L
0.590473 -0.0464129 0.590473 -0.867168 L
0.623349 -0.0436694 0.623349 -0.876144 L
0.53365 -0.0506985 0.53365 -0.853531 L
0.754713 -0.0311123 0.754713 -0.893828 L
0.611396 -0.0446886 0.611396 -0.874113 L
0.617373 -0.0441818 0.617373 -0.875359 L
0.632313 -0.0428907 0.632313 -0.876241 L
0.933444 0.0102282 0.933444 0.153577 U
0.497738 -0.0530808 0.497738 -0.835881 L
0.539633 -0.0502736 0.539633 -0.855415 L
0.506718 -0.0525146 0.506718 -0.841358 L
0.389901 -0.0583861 0.389901 -0.783269 L
0.527666 -0.0511162 0.527666 -0.851618 L
0.596451 -0.0459286 0.596451 -0.869502 L
