# x y x_over_c Cp side
0.687567 0.0378373 0.687567 -0.840454 U
0.498237 -0.0530476 0.498237 -0.814933 L
0.31844 0.0599304 0.31844 -0.716392 U
0.458315 -0.0553694 0.458315 -0.80997 L
0.408384 0.0576982 0.408384 -0.750526 U
0.468298 0.0548213 0.468298 -0.78198 U
0.218492 -0.0583111 0.218492 -0.614964 L
0.268455 -0.0597761 0.268455 -0.675274 L
0.697519 0.0368774 0.697519 -0.843567 U
0.757199 -0.0308495 0.757199 -0.873027 L
0.568047 -0.0481656 0.568047 -0.830007 L
0.398394 0.0580802 0.398394 -0.743156 U
0.398394 -0.0580802 0.398394 -0.776909 L
0.388403 0.0584338 0.388403 -0.736774 U
0.328436 0.0598289 0.328436 -0.718356 U
0.278451 0.0599058 0.278451 -0.684838 U
0.737311 -0.0329142 0.737311 -0.868683 L
0.528164 -0.0510792 0.528164 -0.823475 L
0.478279 -0.0542504 0.478279 -0.820072 L
0.328436 -0.0598289 0.328436 -0.721905 L
0.338433 0.0596899 0.338433 -0.717171 U
0.438347 -0.0563882 0.438347 -0.796987 L
0.727365 -0.0339235 0.727365 -0.865187 L
0.338433 -0.0596899 0.338433 -0.725089 L
0.587981 -0.0466103 0.587981 -0.834533 L
0.51819 -0.0517589 0.51819 -0.81923 L
0.578015 -0.0473966 0.578015 -0.833661 L
0.508214 -0.0524153 0.508214 -0.820369 L
0.238471 0.0590713 0.238471 -0.607823 U
0.448332 -0.0558924 0.448332 -0.803161 L
0.0504486 -0.0356331 0.0504486 -0.110202 L
0.258459 0.0595946 0.258459 -0.649915 U
0.358423 -0.0592999 0.358423 -0.742195 L
0.278451 -0.0599058 0.278451 -0.686021 L
0.388403 -0.0584338 0.388403 -0.768027 L
0.76714 0.0297962 0.76714 -0.862244 U
0.308442 -0.059992 0.308442 -0.715374 L
0.816829 -0.0243481 0.816829 -0.889541 L
0.777081 0.0287307 0.777081 -0.864895 U
0.178574 -0.0559454 0.178574 -0.546527 L
0.298445 -0.0600107 0.298445 -0.709905 L
0.876406 -0.0173741 0.876406 -0.901836 L
0.31844 -0.0599304 0.31844 -0.712821 L
0.258459 -0.0595946 0.258459 -0.660659 L
0.806894 -0.0254652 0.806894 -0.88541 L
0.975565 -0.00464748 0.975565 0.181765 L
0.348428 -0.0595143 0.348428 -0.736497 L
0.856553 -0.0197519 0.856553 -0.895961 L
0.86648 -0.0185712 0.86648 -0.898226 L
0.208506 -0.0578309 0.208506 -0.594588 L
0.896252 -0.0149389 0.896252 -0.684478 L
0.198524 -0.0572784 0.198524 -0.57819 L
0.886329 -0.0161625 0.886329 -0.903031 L
0.1487 -0.0533047 0.1487 -0.480566 L
0.218492 0.0583111 0.218492 -0.576295 U
0.965656 -0.00597637 0.965656 0.150654 L
0.0795234 -0.0429436 0.0795234 -0.255166 L
0.0697658 0.0407718 0.0697658 -0.236062 U
0.955747 -0.00730404 0.955747 0.123541 L
0.138761 0.0522245 0.138761 -0.472878 U
0.188546 0.0566511 0.188546 -0.522537 U
0.836694 0.0220729 0.836694 -0.883991 U
0.15865 0.054279 0.15865 -0.536346 U
0.00659561 -0.0131554 0.00659561 1.07793 L
0.0316073 -0.0289846 0.0316073 0.0768502 L
0.0504486 0.0356331 0.0504486 -0.0875915 U
0.935923 -0.00990529 0.935923 0.0873921 L
0.00659561 0.0131554 0.00659561 0.884565 U
0.945836 -0.00861234 0.945836 0.109121 L
0.896251 0.0149389 0.896251 -0.904581 U
0.955747 0.00730404 0.955747 0.112592 U
0.995216 0.00134119 0.995216 0.135045 U
0.0225405 0.024799 0.0225405 0.29228 U
0.00167704 -0.00470384 0.00167704 1.17322 L
