# x y x_over_c Cp side
0.815781 -0.0480001 0.815781 -0.0555847 L
0.835703 -0.0463013 0.835703 -0.0334962 L
0.716104 -0.0556872 0.716104 -0.14077 L
0.16694 -0.0600179 0.16694 -0.460816 L
0.905395 -0.0399491 0.905395 0.0452384 L
0.775922 -0.0512294 0.775922 -0.0905792 L
0.0879887 -0.0474681 0.0879887 -0.228422 L
0.386547 -0.0696606 0.386547 -0.470487 L
0.556427 -0.0650659 0.556427 -0.281593 L
0.865579 -0.043664 0.865579 -0.00406941 L
0.845663 -0.0454344 0.845663 -0.024147 L
0.855621 -0.0445566 0.855621 -0.0137441 L
0.696158 -0.0570679 0.696158 -0.158633 L
0.706131 -0.0563835 0.706131 -0.149018 L
0.805818 -0.0488289 0.805818 -0.0654153 L
0.526463 -0.0663579 0.526463 -0.31333 L
0.767681 0.00756089 0.767681 -0.0593733 U
0.825742 -0.0471571 0.825742 -0.043769 L
0.658606 0.0215561 0.658606 -0.108281 U
0.496491 -0.0674585 0.496491 -0.337539 L
0.606351 -0.0625708 0.606351 -0.237652 L
0.559261 0.0327326 0.559261 -1.07059 U
0.676207 -0.0583961 0.676207 -0.176061 L
0.270074 0.0519743 0.270074 -0.951865 U
0.576399 -0.0641209 0.576399 -0.261986 L
0.737955 0.0115416 0.737955 -0.0788466 U
0.306575 -0.0689019 0.306575 -0.53569 L
0.708212 0.015395 0.708212 -0.0873011 U
0.466513 -0.0683642 0.466513 -0.367876 L
0.686183 -0.0577392 0.686183 -0.167236 L
0.896308 -0.0110304 0.896308 0.0502022 L
0.356555 -0.0696579 0.356555 -0.488252 L
0.446525 -0.0688564 0.446525 -0.387217 L
0.54644 -0.0655149 0.54644 -0.291797 L
0.416537 -0.0693856 0.416537 -0.416662 L
0.26661 -0.0675277 0.26661 -0.554251 L
0.286589 -0.0683139 0.286589 -0.554311 L
0.955558 -0.0203855 0.955558 0.135023 L
0.646274 -0.0602701 0.646274 -0.198239 L
0.586384 -0.0636236 0.586384 -0.255691 L
0.626314 -0.061449 0.626314 -0.216416 L
0.449763 0.0428815 0.449763 -1.06358 U
0.529422 0.0357577 0.529422 -1.07077 U
0.127304 -0.0547404 0.127304 -0.371091 L
0.110387 0.0450825 0.110387 -0.743527 U
0.25008 0.0521381 0.25008 -0.92338 U
0.66623 -0.0590372 0.66623 -0.183974 L
0.596368 -0.0631066 0.596368 -0.248927 L
0.566413 -0.0646008 0.566413 -0.271415 L
0.486499 -0.0677802 0.486499 -0.349282 L
0.37655 -0.0696939 0.37655 -0.482134 L
0.499565 0.0385922 0.499565 -1.06092 U
0.656253 -0.0596614 0.656253 -0.190124 L
0.616333 -0.0620178 0.616333 -0.229846 L
0.549317 0.0337592 0.549317 -1.07241 U
0.456519 -0.0686228 0.456519 -0.377914 L
0.797393 0.00346895 0.797393 -0.0426464 U
0.406541 -0.0695042 0.406541 -0.433494 L
0.436529 -0.0690628 0.436529 -0.395779 L
0.310051 0.0510317 0.310051 -1.00616 U
0.426534 -0.0692394 0.426534 -0.405241 L
0.579145 0.0306325 0.579145 -1.07146 U
0.628822 0.0250744 0.628822 -0.429843 U
0.300058 0.05134 0.300058 -0.997785 U
0.846875 -0.00361627 0.846875 -0.00240235 L
0.226683 -0.0653169 0.226683 -0.494802 L
0.935243 -0.0370133 0.935243 0.0893893 L
0.409884 0.0458438 0.409884 -1.05442 U
0.419857 0.0451464 0.419857 -1.0565 U
0.688375 0.0179037 0.688375 -0.0933209 U
0.296582 -0.068631 0.296582 -0.547456 L
0.479649 0.0403727 0.479649 -1.06272 U
0.945189 -0.0360081 0.945189 0.1074 L
0.276599 -0.0679469 0.276599 -0.550681 L
0.256624 -0.0670567 0.256624 -0.536201 L
0.856766 -0.0050694 0.856766 0.00705528 L
0.117436 -0.0531363 0.117436 -0.329004 L
0.34002 0.049861 0.34002 -1.02581 U
0.925295 -0.0380078 0.925295 0.0721643 L
0.160155 0.0496604 0.160155 -0.769562 U
0.350006 0.0493959 0.350006 -1.03109 U
0.157011 -0.0588521 0.157011 -0.44723 L
0.13719 -0.0562223 0.13719 -0.381522 L
0.915346 -0.0389876 0.915346 0.0581238 L
0.0307544 -0.0298881 0.0307544 0.226789 L
0.975021 -0.0329061 0.975021 0.171245 L
0.190108 0.0511654 0.190108 -0.843892 U
0.965078 -0.0339474 0.965078 0.146946 L
0.925943 -0.0156422 0.925943 0.0865595 L
0.0709176 0.0387337 0.0709176 -0.561417 U
0.955135 -0.0349875 0.955135 0.12663 L
0.13026 0.0472761 0.13026 -0.771447 U
0.078246 -0.0452292 0.078246 -0.197909 L
0.984965 -0.0318808 0.984965 0.187821 L
0.0589309 -0.0400757 0.0589309 -0.0823299 L
0.0418696 0.0313438 0.0418696 -0.346078 U
0.00621175 -0.0133409 0.00621175 1.00564 L
0.757774 0.0089017 0.757774 -0.066926 U
0.080734 0.0406219 0.080734 -0.559951 U
0.985158 -0.0252145 0.985158 0.2023 L
0.994837 -0.0274892 0.994837 0.168372 L
0.00697394 0.0129588 0.00697394 0.707166 U
0.00154008 -0.00475045 0.00154008 1.08322 L
0.0232494 0.0241357 0.0232494 -0.0671132 U
