# x y x_over_c Cp side
0.965793 -0.026986 0.965793 0.155003 L
0.438974 0.0468506 0.438974 -1.00673 U
0.968773 -0.0266493 0.968773 0.163691 L
0.562369 -0.0607911 0.562369 -0.289046 L
0.406528 -0.0666052 0.406528 -0.399741 L
0.403059 0.0491717 0.403059 -0.987242 U
0.441966 0.0466399 0.441966 -1.00883 U
0.826577 0.00524473 0.826577 -0.0234588 U
0.655167 -0.0550687 0.655167 -0.206728 L
0.465894 0.0448658 0.465894 -1.02213 U
0.462903 0.0450956 0.462903 -1.02097 U
0.447949 0.0462108 0.447949 -1.01239 U
0.867362 -0.0373248 0.867362 -0.00455005 L
0.322554 -0.0669362 0.322554 -0.676422 L
0.456922 0.0455486 0.456922 -1.01772 U
0.453931 0.0457717 0.453931 -1.01584 U
0.951234 -0.0128562 0.951234 0.139804 L
0.250605 -0.0649372 0.250605 -0.629275 L
0.463493 -0.0651451 0.463493 -0.38658 L
0.559374 -0.0609516 0.559374 -0.291862 L
0.226208 0.0536716 0.226208 -0.851899 U
0.817661 0.00645783 0.817661 -0.0312799 U
0.814689 0.00685971 0.814689 -0.0342111 U
0.313558 -0.0668175 0.313558 -0.669808 L
0.466491 -0.0650438 0.466491 -0.384005 L
0.808744 0.00765951 0.808744 -0.0391655 U
0.771787 -0.0460603 0.771787 -0.10021 L
0.903172 -0.0337264 0.903172 0.0434316 L
0.864377 -0.0376166 0.864377 -0.00835408 L
0.403529 -0.0666569 0.403529 -0.395191 L
0.738909 -0.048792 0.738909 -0.131352 L
0.900188 -0.0340316 0.900188 0.0399083 L
0.768798 -0.0463146 0.768798 -0.103193 L
0.460496 -0.0652442 0.460496 -0.389296 L
0.304181 0.0533899 0.304181 -0.907385 U
0.73293 -0.0492715 0.73293 -0.136855 L
0.837506 -0.0401812 0.837506 -0.0359155 L
0.241618 -0.0645013 0.241618 -0.62265 L
0.622248 -0.0572573 0.622248 -0.236362 L
0.373113 0.0508255 0.373113 -0.964485 U
0.72396 -0.0499799 0.72396 -0.143456 L
0.72097 -0.0502137 0.72097 -0.146251 L
0.352141 0.0517996 0.352141 -0.943061 U
0.735919 -0.0490325 0.735919 -0.134119 L
0.83452 -0.0404611 0.83452 -0.0390605 L
0.64619 -0.0556789 0.64619 -0.213806 L
0.319555 -0.0669002 0.319555 -0.675518 L
0.457498 -0.0653412 0.457498 -0.392155 L
0.72994 -0.0495091 0.72994 -0.139178 L
0.619255 -0.0574489 0.619255 -0.23909 L
0.625241 -0.0570643 0.625241 -0.23335 L
0.451503 -0.0655283 0.451503 -0.398596 L
0.71798 -0.0504466 0.71798 -0.148614 L
0.72695 -0.0497452 0.72695 -0.141089 L
0.367122 0.0511208 0.367122 -0.959005 U
0.906155 -0.0334202 0.906155 0.0464482 L
0.355138 0.051671 0.355138 -0.946772 U
0.643198 -0.0558802 0.643198 -0.217319 L
0.831534 -0.04074 0.831534 -0.0422877 L
0.33416 0.0524978 0.33416 -0.92846 U
0.36113 0.0514029 0.36113 -0.952685 U
0.328553 -0.0669979 0.328553 -0.672679 L
0.861392 -0.0379068 0.861392 -0.0114029 L
0.247609 -0.0647969 0.247609 -0.626555 L
0.382098 0.0503592 0.382098 -0.971793 U
0.415524 -0.0664361 0.415524 -0.405244 L
0.868164 -0.000544492 0.868164 0.0164499 L
0.118491 0.0469447 0.118491 -0.605742 U
0.385093 0.0501978 0.385093 -0.974479 U
0.556379 -0.0611108 0.556379 -0.295353 L
0.310178 0.053241 0.310178 -0.91065 U
0.640205 -0.0560805 0.640205 -0.219892 L
0.259594 -0.0653292 0.259594 -0.626269 L
0.637212 -0.0562796 0.637212 -0.222448 L
0.828548 -0.0410178 0.828548 -0.0455579 L
0.334551 -0.0670462 0.334551 -0.661961 L
0.661151 -0.0546551 0.661151 -0.202663 L
0.433515 -0.0660311 0.433515 -0.413011 L
0.909718 -0.00657534 0.909718 0.0679555 L
0.448505 -0.0656184 0.448505 -0.400413 L
0.409527 -0.0665511 0.409527 -0.401909 L
0.265588 -0.0655672 0.265588 -0.618576 L
0.858406 -0.0381955 0.858406 -0.0146718 L
0.178254 0.0519658 0.178254 -0.782695 U
0.912122 -0.0328024 0.912122 0.0538174 L
0.370541 -0.0670521 0.370541 -0.653687 L
0.292567 -0.0664078 0.292567 -0.639487 L
0.825561 -0.0412945 0.825561 -0.0486504 L
0.397071 0.0495243 0.397071 -0.983709 U
0.63422 -0.0564776 0.63422 -0.225167 L
0.232206 0.05377 0.232206 -0.85408 U
0.376539 -0.0670058 0.376539 -0.646088 L
0.489811 0.0429557 0.489811 -1.02863 U
0.777763 -0.0455488 0.777763 -0.0945817 L
0.364542 -0.0670858 0.364542 -0.658338 L
0.316174 0.0530767 0.316174 -0.913984 U
0.253199 0.0539442 0.253199 -0.874847 U
0.670126 -0.0540227 0.670126 -0.194838 L
0.412525 -0.0664948 0.412525 -0.402399 L
0.445507 -0.065706 0.445507 -0.401219 L
0.343548 -0.0670949 0.343548 -0.65266 L
0.819588 -0.0418444 0.819588 -0.0558681 L
0.676109 -0.0535936 0.676109 -0.189049 L
0.658159 -0.0548627 0.658159 -0.205037 L
0.319172 0.052989 0.319172 -0.916714 U
0.391082 0.0498665 0.391082 -0.979373 U
0.283573 -0.0661697 0.283573 -0.630327 L
0.262197 0.0539437 0.262197 -0.885303 U
0.822575 -0.0415701 0.822575 -0.052165 L
0.427518 -0.0661774 0.427518 -0.414768 L
0.846464 -0.0393358 0.846464 -0.0261464 L
0.277577 -0.065988 0.277577 -0.627038 L
0.325553 -0.0669687 0.325553 -0.672822 L
0.774775 -0.0458051 0.774775 -0.0972394 L
0.322169 0.0528977 0.322169 -0.918773 U
0.756844 -0.0473204 0.756844 -0.115065 L
0.747877 -0.0480621 0.747877 -0.123568 L
0.909138 -0.0331122 0.909138 0.0497147 L
0.664143 -0.0544458 0.664143 -0.200117 L
0.328165 0.0527045 0.328165 -0.923073 U
0.816601 -0.0421176 0.816601 -0.058815 L
0.750866 -0.0478161 0.750866 -0.120669 L
0.436513 -0.0659538 0.436513 -0.410256 L
0.84945 -0.0390523 0.84945 -0.0228619 L
0.667135 -0.054235 0.667135 -0.197528 L
0.430516 -0.0661057 0.430516 -0.415155 L
0.673118 -0.0538089 0.673118 -0.192389 L
0.76581 -0.0465677 0.76581 -0.106192 L
0.741898 -0.0485501 0.741898 -0.128745 L
0.331552 -0.0670237 0.331552 -0.663127 L
0.897204 -0.034336 0.897204 0.0354393 L
0.90675 -0.00613754 0.90675 0.0640376 L
0.753855 -0.0475689 0.753855 -0.117974 L
