# x y x_over_c Cp side
0.697047 -0.0520489 0.697047 -0.00864567 L
0.876316 -0.0364409 0.876316 0.0608561 L
0.481477 -0.0645076 0.481477 -0.717884 L
0.924052 -0.031546 0.924052 0.117484 L
0.604289 -0.0583858 0.604289 -0.748941 L
0.932999 -0.0305887 0.932999 0.131614 L
0.74331 0.0161427 0.74331 -0.981033 U
0.505452 -0.0635561 0.505452 -0.725542 L
0.388535 -0.0668778 0.388535 -0.710418 L
0.695675 0.0219493 0.695675 -0.975458 U
0.956851 -0.0279886 0.956851 0.172198 L
0.944926 -0.0292993 0.944926 0.151494 L
0.798678 -0.0437282 0.798678 0.00125091 L
0.577342 -0.0599687 0.577342 -0.743282 L
0.938963 -0.0299453 0.938963 0.14165 L
0.859255 0.000715971 0.859255 0.0708412 U
0.238623 -0.0643459 0.238623 -0.57781 L
0.950889 -0.0286482 0.950889 0.160951 L
0.930017 -0.030909 0.930017 0.126837 L
0.574348 -0.0601357 0.574348 -0.743459 L
0.734381 0.0172547 0.734381 -0.979284 U
0.532417 -0.062328 0.532417 -0.739795 L
0.935981 -0.0302674 0.935981 0.136604 L
0.947908 -0.0289748 0.947908 0.155918 L
0.941944 -0.0296226 0.941944 0.14641 L
0.731405 0.0176225 0.731405 -0.978661 U
0.701632 0.0212387 0.701632 -0.976126 U
0.490468 -0.0641638 0.490468 -0.720109 L
0.601295 -0.0585685 0.601295 -0.748381 L
0.310559 -0.0667706 0.310559 -0.656375 L
0.42102 0.0480564 0.42102 -0.880011 U
0.707587 0.0205236 0.707587 -0.977001 U
0.725451 0.0183537 0.725451 -0.977827 U
0.710565 0.0201644 0.710565 -0.977366 U
0.71652 0.0194429 0.71652 -0.977816 U
0.80764 -0.0429291 0.80764 0.00600411 L
0.571353 -0.0603014 0.571353 -0.742548 L
0.502455 -0.0636817 0.502455 -0.723055 L
0.292187 0.0536389 0.292187 -0.773973 U
0.107461 -0.050558 0.107461 -0.325125 L
0.709009 -0.0511396 0.709009 -0.0139805 L
0.493465 -0.0640458 0.493465 -0.720196 L
0.523429 -0.0627556 0.523429 -0.73569 L
0.529421 -0.0624724 0.529421 -0.737743 L
0.487471 -0.0642801 0.487471 -0.71857 L
0.813614 -0.0423894 0.813614 0.00986884 L
0.850345 0.00196262 0.850345 0.061265 U
0.610276 -0.0580155 0.610276 -0.748301 L
0.517437 -0.0630309 0.517437 -0.73262 L
0.511445 -0.0632979 0.511445 -0.729001 L
0.873331 -0.0367369 0.873331 0.0576718 L
0.804653 -0.0431969 0.804653 0.00432896 L
0.706018 -0.0513685 0.706018 -0.0132149 L
0.71499 -0.0506786 0.71499 -0.0160986 L
0.427005 0.047666 0.427005 -0.884267 U
0.810627 -0.04266 0.810627 0.00790358 L
0.394533 -0.0667972 0.394533 -0.711692 L
0.568359 -0.0604659 0.568359 -0.743606 L
0.607282 -0.0582014 0.607282 -0.747108 L
